Hub,ZSP,Date,EnergyConsump,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Saturday,Sunday,Temp1_South_Less,Temp2_South_Less,Temp3_South_Less,Temp4_South_Less,Temp1_South_Gr,Temp2_South_Gr,Temp3_South_Gr,Temp4_South_Gr
Center,FZSZOE27,2012-02-03,201187.43499999997,-18.0,-26.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-04,194196.977,-21.0,-28.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-05,190925.24900000004,-21.0,-26.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-02-06,203804.68099999998,-21.0,-17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-07,203341.62100000004,-16.0,-15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-08,202198.30699999997,-15.0,-18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-09,200356.43799999997,-17.0,-21.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-10,199945.51599999997,-18.0,-23.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-11,190133.294,-16.0,-17.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-12,187755.78100000002,-17.0,-14.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-02-13,200267.215,-19.0,-19.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-14,198141.69699999996,-13.0,-17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-15,196180.89,-11.0,-11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-16,193216.30299999999,-13.0,-12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-17,193006.20600000003,-10.0,-8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-18,180309.908,-10.0,-10.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-19,177645.293,-8.0,-9.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-02-20,189151.88,-2.0,-7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-21,183288.77100000004,-3.0,-6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-22,179030.75300000003,-1.0,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-23,165924.339,1.0,-1.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-02-24,174989.03500000003,-1.0,-4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-25,158715.75399999996,-3.0,-5.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-26,155928.877,-3.0,-6.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-02-27,169126.558,-4.0,-11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-28,170961.11799999996,-8.0,-11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-02-29,172286.65800000002,-4.0,-7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-01,174632.026,1.0,-5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-02,172085.88499999998,2.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-03,160349.623,2.0,-2.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-04,158954.007,-2.0,-5.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-03-05,172897.66700000002,-4.0,-6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-06,172185.15600000005,-7.0,-10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-07,171476.08800000002,-9.0,-8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-08,162306.77599999998,-7.0,-11.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-03-09,160928.991,-6.0,-9.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-03-10,160364.75999999998,-3.0,-3.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-11,170113.85099999997,1.0,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-12,167314.53300000002,2.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-13,164651.09600000002,0.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-14,160779.67399999997,0.0,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-15,163178.32600000003,-3.0,-5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-16,163052.635,-1.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-17,151611.128,2.0,0.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-18,151888.00199999998,1.0,-4.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-03-19,164089.28699999995,0.0,-6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-20,164464.35899999997,1.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-21,165948.317,1.0,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-22,167231.689,1.0,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-23,165921.20199999996,1.0,-5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-24,156881.90299999996,-3.0,-6.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-25,155116.83999999997,-2.0,-3.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-03-26,168021.84600000002,-1.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-27,165300.41999999998,1.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-28,164484.79700000002,3.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-29,166488.49500000002,3.0,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-30,163329.93199999997,0.0,-6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-03-31,153066.28299999997,-2.0,-8.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-01,149586.82499999998,-4.0,-9.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-04-02,160180.543,1.0,-7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-03,161796.73599999995,1.0,-3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-04,163241.417,0.0,-5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-05,162234.41800000003,1.0,-1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-06,163329.669,3.0,-4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-07,153520.34300000002,1.0,-6.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-08,151102.20500000002,-1.0,-7.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-04-09,161780.08299999998,1.0,-6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-10,164694.05100000004,1.0,-2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-11,163657.095,5.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-12,161625.74300000002,6.0,4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-13,158449.69700000004,8.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-14,148435.90399999998,7.0,5.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-15,146149.967,4.0,2.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-04-16,156798.799,1.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-17,156061.713,6.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-18,156055.454,5.0,1.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-19,156417.519,4.0,0.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-20,155760.79900000003,8.0,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-21,144811.97799999997,8.0,4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-22,141573.38599999997,7.0,5.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-04-23,154166.70600000003,8.0,4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-24,154913.48099999994,9.0,5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-25,156594.906,9.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-26,155813.739,9.0,2.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-27,153919.4,11.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-28,150497.54600000003,13.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-04-29,140083.235,10.0,7.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-04-30,138334.13799999998,8.0,4.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-05-01,138408.84699999998,8.0,3.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-05-02,150157.779,7.0,5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-03,150074.10700000002,6.0,4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-04,148250.991,6.0,3.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-05,146219.205,11.0,4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-06,140675.84,10.0,7.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-05-07,137821.851,10.0,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-08,137758.027,10.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-09,138342.33899999998,11.0,8.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-05-10,146655.044,16.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-11,145285.89099999997,16.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-12,143080.88700000002,12.0,8.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-13,131857.39400000003,8.0,6.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-05-14,142991.66900000002,9.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-15,143660.45,13.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-16,139446.45599999995,15.0,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-17,135594.58299999998,22.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-18,132582.646,15.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-19,124432.05799999999,12.0,11.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-20,120337.73300000001,14.0,13.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-05-21,130131.93199999999,17.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-22,129249.52500000001,18.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-23,127918.90600000003,13.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-24,129181.608,9.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-25,130114.35100000001,11.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-26,121866.842,13.0,16.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-27,119965.30499999996,15.0,14.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-05-28,131211.426,16.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-29,133595.873,12.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-30,134803.899,9.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-05-31,134332.134,10.0,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-01,135804.329,10.0,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-02,125047.13100000001,12.0,11.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-03,123350.27099999998,10.0,10.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-06-04,132991.01200000002,10.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-05,134941.594,10.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-06,134325.75400000002,14.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-07,132331.621,12.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-08,133254.217,14.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-09,132440.41199999998,15.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-10,120204.20799999998,16.0,13.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-06-11,118530.03500000002,15.0,15.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-06-12,117971.359,15.0,13.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-06-13,127574.27500000001,17.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-14,127982.253,16.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-15,128272.561,19.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-16,120371.745,19.0,19.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-17,118481.65000000001,18.0,16.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-06-18,126676.135,17.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-19,128371.736,16.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-20,128584.17,15.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-21,130885.22100000002,14.0,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-22,128351.80600000001,15.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-23,119267.07700000002,16.0,13.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-24,117020.16,14.0,12.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-06-25,128579.77400000003,16.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-26,130198.59999999998,16.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-27,132500.64900000003,16.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-28,131014.82699999999,15.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-29,130503.049,14.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-06-30,121332.00299999998,13.0,12.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-01,117550.74200000001,18.0,16.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-07-02,126552.08800000002,20.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-03,124047.43800000002,16.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-04,123389.56900000002,18.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-05,124816.244,18.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-06,124072.79900000003,22.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-07,116959.804,21.0,17.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-08,114848.55100000002,22.0,20.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-07-09,124715.818,22.0,19.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-10,126499.528,21.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-11,127218.712,20.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-12,125186.99000000002,20.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-13,124005.338,18.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-14,115866.79199999999,17.0,16.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-15,115176.949,17.0,16.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-07-16,125299.216,16.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-17,125348.28899999999,17.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-18,124555.37699999996,15.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-19,123944.548,17.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-20,123453.349,17.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-21,115022.45999999998,17.0,16.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-22,113906.05799999998,16.0,13.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-07-23,123546.683,15.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-24,122081.94199999998,17.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-25,124892.37500000003,20.0,20.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-26,125675.31700000002,22.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-27,123709.456,20.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-28,115740.32099999998,21.0,18.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-29,113203.76999999999,25.0,19.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-07-30,121730.73899999997,27.0,24.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-07-31,124264.75899999999,21.0,19.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-01,125911.488,17.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-02,123296.74,18.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-03,122125.98999999999,20.0,20.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-04,114961.65699999998,19.0,18.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-05,112487.65899999999,20.0,17.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-08-06,122028.67400000001,20.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-07,122789.23599999999,21.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-08,124791.90299999998,17.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-09,125364.38399999999,13.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-10,126413.78999999996,11.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-11,120703.612,13.0,10.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-12,118762.53299999998,12.0,12.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-08-13,128094.51299999998,12.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-14,125984.93500000003,17.0,17.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-15,124771.97099999999,18.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-16,125440.85399999999,18.0,18.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-17,125580.80099999998,19.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-18,118409.41599999998,19.0,18.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-19,116966.02200000001,19.0,14.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-08-20,126042.68000000001,14.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-21,127381.389,14.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-22,126514.637,13.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-23,130203.64300000001,15.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-24,130324.564,16.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-25,121980.94200000002,16.0,13.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-26,120530.643,16.0,14.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-08-27,130063.649,17.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-28,132970.876,17.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-29,133080.527,15.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-30,134103.261,13.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-08-31,134461.55500000002,10.0,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-01,125373.41500000002,9.0,8.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-02,124442.085,14.0,10.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-09-03,134701.721,15.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-04,136997.39800000002,14.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-05,137564.17600000004,16.0,15.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-06,139572.265,13.0,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-07,138236.37000000002,10.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-08,129569.95400000001,10.0,7.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-09,127082.11800000003,11.0,8.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-09-10,137966.603,9.0,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-11,139478.235,15.0,14.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-12,140091.57099999997,20.0,16.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-13,140226.485,15.0,12.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-14,140746.432,13.0,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-15,131138.702,13.0,13.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-16,129498.991,14.0,13.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-09-17,139010.95699999997,14.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-18,140153.204,16.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-19,138485.91999999998,16.0,13.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-20,139861.013,14.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-21,140298.56199999998,12.0,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-22,133000.10299999997,11.0,6.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-23,131363.632,11.0,9.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-09-24,142369.52399999998,11.0,8.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-25,145062.82499999998,9.0,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-26,148098.68099999998,10.0,4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-27,149815.464,12.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-28,149775.88400000002,15.0,7.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-29,140264.13499999998,11.0,6.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-09-30,137830.442,10.0,10.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-10-01,148698.929,11.0,9.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-02,150562.08399999997,14.0,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-03,150610.48799999995,12.0,11.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-04,149619.336,10.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-05,151685.69299999997,11.0,10.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-06,141557.04499999998,10.0,8.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-07,139567.41299999997,9.0,8.0,,,,,,0.0,1.0,,,,,,,,
Center,FZSZOE27,2012-10-08,152938.532,7.0,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-09,152372.459,8.0,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-10,155541.0,7.0,6.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-11,154790.45699999997,7.0,5.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-12,155431.536,6.0,4.0,,,,,,0.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-13,144655.96200000003,5.0,4.0,,,,,,1.0,0.0,,,,,,,,
Center,FZSZOE27,2012-10-14,144060.052,4.0,2.0,,,,,,0.0,1.0,,,,,,,,
