Timestamp;item 1758;item 40010;item 35731;item 96474;item 97519;item 75501;item 95519;item 93400;item 99826;item 57813;item 19765;item 73140;item 34535;item 100162;item 95431;item 33252;item 71171;item 18065;item 40692;item 16447;item 41126;item 32218;item 82195;item 21329;item 41520;item 56324;item 82269;item 89407;item 86025;item 33276;item 51600;item 94986;item 70328;item 98798;item 2036;item 91168;item 73716;item 88273;item 25170;item 28755;item 99297;item 88274;item 26785;item 76021;item 32919;item 27375;item 94337;item 28291;item 71983;item 18272;item 77826;item 100399;item 59875;item 39062;item 76210;item 87297;item 90251;item 33261;item 25176;item 97336;item 3480;item 35535;item 43640;item 29388;item 97664;item 25761;item 75798;item 44060;item 23127;item 98918;item 30048;item 65016;item 97666;item 83685;item 96880;item 70166;item 50627;item 28959;item 80912;item 40909;item 87970;item 83140;item 29673;item 14226;item 94387;item 37104;item 12558;item 42344;item 51811;item 42887;item 49550;item 30509;item 45937;item 87475;item 95527;item 65825;item 31454;item 29014;item 49139;item 42190;item 8110;item 80718;item 29092;item 76501;item 32258
25.10.2005;0,142;2,215;0,816;0,848;0;0,852;0;0;1;1;2;1;2;1;1;1;1,116;0;1;0;1;1;0;3;2;1;0;0;0;0;0;0;0;1,36;1;3,802;0;3;0;3;0;0;2;0;3;1;1;0;5;7;3;3;2;3;2;1;4;1;0;4;0;1;3;0;2;5;0;6;0;4;10;5;5;2;3;1,794;10;0;2;9;7;1;0;7;6;1;8;3;10;5;11;12;4;24;4;8;11;6,048;7,988;10,14;15;13;22;3;49
26.10.2005;0,452;1,026;0,426;1,416;0;0,618;2;0;0;1;10;0;1;1;3;2;0,754;0;2;0;3;3;2;3;3;0;3;1;1;3;4;1;5;4,444;4;2,376;1;4;1;1;2;5;0;1;1;1;0;7;11;2;1;2;2;1;1;5;1;0;0;3;0;4;2;1;4;7;0;4;3;7;4;7;2;3;4;4,324;4;0;2;3;4;2;4;5;1;1;3;5;6;6;10;20;4;3;9;5;6;5,76;14,92;14,87;18;9;38;7;82
27.10.2005;0;0,489;2,214;0,444;4;0,856;0;2;0;1;2;1;0;1;1;2;1,308;2;2;1;3;1;5;0;1;0;0;1;0;0;1;1;4;4,564;1;2,572;0;3;0;3;2;3;1;4;1;1;2;9;5;0;3;3;1;0;3;1;4;0;0;0;0;3;9;4;1;3;0;2;4;2;5;3;1;1;2;1,886;3;0;4;4;4;4;2;3;1;3;3;9;8;7;13;9;2;5;4;16;4;9,118;15,202;21,644;9;15;39;5;76
28.10.2005;0,692;0,334;0,898;0,646;2;2,552;1;1;0;1;1;3;3;6;0;1;1,388;1;4;1;1;2;0;1;1;3;2;0;1;2;4;2;2;1,738;2;3,14;0;0;4;4;1;5;3;0;2;1;3;4;4;1;2;2;0;2;3;1;5;4;0;3;0;3;4;1;3;5;0;7;0;3;1;0;2;3;0;3,614;5;0;4;3;6;1;4;3;2;1;0;5;9;7;9;1;5;7;0;7;13;10,634;15,072;9,09;21;6;44;10;75
29.10.2005;0;0;0,692;3,972;0;0;1;0;0;1;0;0;1;1;0;1;1,838;1;0;0;1;1;0;3;0;2;0;1;0;0;2;2;0;3,37;1;4,618;0;2;3;1;3;3;2;0;1;1;1;6;1;2;4;6;1;1;1;1;1;1;0;2;0;7;8;6;2;2;0;2;1;2;2;0;5;2;2;3,45;5;0;1;4;7;5;3;4;3;3;0;5;9;1;11;5;0;8;16;14;8;5,502;27,474;18,528;27;11;40;6;46
30.10.2005;0,416;0,857;0;0,934;0;0,3;1;0;3;0;0;0;2;0;3;2;1,386;1;0;0;6;0;0;1;4;4;0;0;1;0;1;1;2;1,59;1;2,236;1;2;1;1;0;3;7;2;6;2;0;6;4;0;0;1;2;2;4;5;4;1;0;3;0;1;0;0;3;5;5;4;6;0;4;0;0;7;2;2,216;0;0;6;11;7;4;2;8;3;1;4;2;8;2;12;15;2;8;4;7;17;9,604;15,494;21,41;14;14;23;12;38
31.10.2005;0;0,67;0;0,604;2;0,388;1;1;2;2;2;2;3;1;0;2;2,788;2;0;0;5;1;0;0;1;2;1;0;2;1;1;0;1;0,788;2;0,58;0;5;1;1;2;4;1;0;1;3;3;4;1;2;0;3;0;3;2;2;4;3;0;2;0;4;2;3;1;4;5;5;2;4;1;0;0;5;1;1,548;3;0;6;8;20;2;1;2;0;1;1;1;8;8;7;9;5;16;10;18;13;3,936;9,452;9,656;19;10;23;8;53
01.11.2005;0,146;0;0;1,418;3;0,514;1;0;0;0;1;2;1;1;0;0;0,458;1;2;0;0;1;0;0;1;3;1;0;1;1;1;0;3;1,896;4;3,996;3;0;0;3;1;3;1;0;0;2;1;1;5;2;1;1;1;2;1;1;3;3;0;2;0;5;1;2;3;3;6;5;3;1;4;2;3;3;3;0;1;0;5;8;9;5;2;5;0;2;0;2;3;2;6;2;4;18;8;6;15;7,556;30,46;19,172;9;8;26;11;48
02.11.2005;0;1,16;0,512;0,66;2;1,358;0;1;2;4;0;1;1;1;1;1;1,356;1;0;2;1;1;4;3;0;4;1;0;0;1;2;1;4;0,642;5;1,556;1;3;1;1;3;2;2;0;7;2;1;2;2;6;2;1;1;1;6;1;2;3;5;3;0;0;1;2;1;1;0;0;4;1;1;4;1;2;5;0,616;1;0;2;9;8;1;2;4;1;4;1;0;7;4;13;2;7;11;2;11;10;9,28;18,816;17,476;18;10;34;12;32
03.11.2005;0,152;2,317;0,392;1,06;0;1,634;2;2;1;1;3;1;0;1;0;3;1,782;1;3;1;3;0;1;2;6;2;0;0;2;2;2;5;4;2,324;4;7,02;0;1;0;5;1;3;5;1;2;2;2;8;3;1;4;4;4;2;1;6;3;3;1;1;0;3;8;5;2;3;0;0;3;3;2;5;5;1;3;3,836;6;0;3;4;10;4;2;5;2;1;6;9;7;8;9;9;7;4;17;17;6;9,278;12,544;14,66;18;18;32;10;73
04.11.2005;0,144;1,294;0,39;1,066;1;1,41;0;1;4;0;1;2;3;0;1;0;0,432;1;0;0;3;3;0;2;1;4;0;0;3;3;2;2;1;1,744;2;1,414;0;9;2;1;2;1;2;0;1;1;2;6;1;6;1;1;1;1;5;3;2;2;4;4;0;7;5;0;1;3;0;0;4;2;3;1;0;4;5;1,154;5;0;6;10;7;4;2;5;3;3;2;12;8;5;10;18;8;9;4;10;17;17,352;16,77;20,42;8;11;36;10;26
05.11.2005;0,124;0,497;0,376;0,316;1;1,004;0;1;2;2;1;2;0;4;2;1;1,782;1;3;0;3;1;1;4;1;2;0;0;1;2;1;1;1;1;3;0,742;0;3;0;3;1;0;3;1;4;1;1;4;3;0;5;3;3;0;3;3;6;5;5;0;0;5;5;2;0;6;0;3;3;2;2;4;0;4;3;0,286;4;0;3;2;10;5;6;6;5;2;3;5;6;5;9;7;3;12;0;9;17;10,906;15,346;23,296;18;10;15;14;78
06.11.2005;0;0,952;0,334;1,916;1;1,114;1;0;2;1;0;0;0;3;0;0;1,826;1;0;2;2;3;3;0;0;3;1;1;2;2;1;2;1;0;1;3,81;0;2;1;1;2;0;3;0;1;2;1;1;2;1;2;2;3;3;5;5;1;2;1;0;0;2;0;4;1;7;0;4;3;3;2;6;2;2;2;0,558;2;0;3;14;2;0;4;5;1;7;0;0;5;6;12;3;4;9;1;7;9;7,07;3,32;23,38;13;14;26;7;19
07.11.2005;0;1,512;0,272;0;1;1,096;1;2;3;0;0;1;1;1;0;0;0,894;1;0;0;4;1;1;0;1;3;1;0;2;3;4;0;2;0;2;6,616;2;1;2;3;1;0;0;0;2;0;1;11;2;15;2;2;0;2;3;5;1;1;0;0;0;6;0;2;7;0;0;3;5;3;3;3;7;2;3;1,522;6;0;4;7;0;4;5;1;1;5;6;0;5;4;9;11;1;5;4;14;14;8,212;9,712;12,428;18;10;29;9;130
08.11.2005;0;0;0;1,246;2;1,032;1;1;2;1;1;1;1;1;2;2;2,246;1;0;2;2;1;0;0;1;1;1;0;2;1;0;5;5;0;2;3,034;2;0;1;0;1;0;3;4;1;1;0;1;5;1;2;2;1;2;4;5;1;1;0;2;2;2;0;2;4;5;0;5;6;5;4;8;0;5;3;2,64;4;0;2;7;4;2;5;4;2;6;3;0;8;3;13;2;0;7;8;6;14;20,766;15,948;17,52;16;10;40;8;47
09.11.2005;0,89;0,293;2,298;0,984;1;0,322;1;1;0;0;0;1;0;2;0;1;1,364;1;5;0;0;1;4;2;2;1;1;0;2;2;0;1;2;1,344;1;1,876;0;1;1;2;2;0;1;0;4;0;8;6;2;4;1;2;1;1;5;5;4;4;0;8;1;4;0;2;1;5;0;4;3;8;2;3;1;1;1;2,558;1;0;6;1;11;0;1;2;4;3;0;0;6;3;8;15;14;14;1;6;10;12,058;7,514;16,826;30;8;35;15;49
10.11.2005;0,226;1,019;0,962;2,374;1;1,11;1;1;0;3;3;0;1;2;0;1;4,786;0;3;1;0;2;1;1;0;1;1;1;6;1;0;3;5;3,182;3;1,894;1;4;0;4;1;0;1;0;3;2;4;2;1;4;4;4;1;0;4;8;4;4;0;1;0;2;0;3;2;0;0;3;3;7;4;0;0;4;4;0,624;10;0;5;1;1;5;6;10;1;7;0;0;7;4;13;13;12;5;5;12;12;10,83;19,028;22,808;14;6;35;10;39
11.11.2005;0,172;1,292;1,01;2,634;2;0,962;1;1;0;1;2;6;0;2;1;1;0,976;1;0;2;0;0;2;1;3;2;1;0;4;1;1;2;3;3,326;5;1,548;2;2;0;3;0;0;1;6;1;1;2;0;0;1;0;3;2;2;5;3;5;2;0;3;4;6;0;3;1;7;0;2;2;3;0;0;6;5;2;2,702;3;0;2;3;8;2;2;1;1;1;0;1;12;8;8;8;1;20;17;6;14;12,736;13,312;22,465;17;15;28;12;88
12.11.2005;1,598;1,991;1,242;1,354;1;0,676;1;0;1;1;0;0;2;1;3;0;1,42;2;0;0;1;0;0;0;2;2;1;0;0;2;0;5;4;0,596;5;0,972;0;2;0;0;4;0;0;0;0;2;1;5;0;2;2;2;0;2;4;4;5;4;1;2;0;3;0;1;7;4;0;4;2;1;4;0;4;3;4;0;3;0;5;0;10;6;1;1;2;3;0;8;4;8;5;25;0;16;4;13;13;6,312;20,114;21,916;18;7;40;11;52
13.11.2005;0,616;0,452;0,886;1,312;2;0,662;1;1;1;1;3;0;1;1;0;0;1,87;1;0;0;4;0;0;1;3;1;0;0;0;1;1;3;2;1,746;3;2,744;0;3;1;1;1;0;4;1;2;1;0;2;0;6;2;4;0;2;2;3;2;2;2;3;1;5;0;4;5;4;0;2;3;7;5;0;1;0;8;0;5;0;7;0;18;4;6;6;3;4;0;6;9;3;9;15;4;10;16;10;7;13,906;9,162;15,244;13;7;0;8;121
14.11.2005;0;0;0;0,776;0;1,036;1;1;3;0;2;0;1;0;0;1;2,318;0;0;1;2;0;3;0;6;1;2;0;1;0;4;1;4;2,36;3;0,744;0;2;0;0;0;0;1;0;0;1;3;2;0;0;1;2;1;3;4;1;7;4;0;0;2;0;0;2;2;3;0;3;4;3;1;0;2;1;4;0,424;5;0;1;0;11;3;3;1;3;1;0;1;6;5;7;8;10;8;0;8;13;24,71;22,616;19,548;18;13;43;9;116
15.11.2005;0,164;0;0;0,576;2;0,734;1;1;0;2;1;0;2;2;0;0;0,902;1;0;1;2;0;0;1;0;2;2;0;0;2;2;0;1;1,264;4;2,166;0;0;1;4;2;0;0;0;4;1;1;7;0;2;3;2;4;0;5;4;1;5;7;0;2;7;0;3;0;2;0;4;3;3;0;3;7;0;2;3,118;1;0;5;0;8;1;5;2;3;3;0;5;10;5;3;6;13;12;0;21;8;7,188;6,436;38,692;12;9;38;9;33
16.11.2005;0,38;0,368;2,252;1,832;1;2,51;1;0;0;0;2;1;2;1;0;1;3,766;1;2;1;1;2;1;1;1;1;1;1;0;0;2;4;2;1,008;1;3,188;0;1;1;1;0;0;2;0;0;0;2;3;1;1;1;1;1;1;0;5;0;5;2;0;0;0;0;5;3;6;0;9;3;2;3;2;3;1;8;3,216;5;0;2;0;10;3;4;2;6;3;0;7;5;3;4;0;3;4;12;12;7;12,304;8,26;10,998;9;7;37;9;109
17.11.2005;0,69;0;0,502;0,688;0;0,632;1;1;1;1;1;2;1;1;1;2;0,91;2;2;2;4;1;1;4;3;2;1;3;1;2;3;2;2;1,536;1;2,556;1;1;0;0;1;0;1;1;1;1;3;10;1;4;4;2;0;4;6;2;4;6;2;0;2;0;0;3;2;2;0;4;1;4;1;4;2;1;9;3,68;4;0;3;0;10;0;4;4;4;1;0;5;16;8;7;8;6;24;5;12;17;7,036;5,656;19,432;12;0;19;13;32
18.11.2005;0,178;0,343;0,912;1,734;1;1,75;1;2;0;1;4;2;2;0;2;1;3,75;0;0;0;1;1;1;1;0;3;2;0;3;2;4;0;1;0,29;6;1,402;2;2;2;4;1;0;3;0;1;2;5;4;3;2;3;3;4;3;8;4;4;2;4;0;1;0;0;3;4;6;0;7;3;5;1;4;2;1;4;3,334;3;0;3;0;4;3;3;5;5;6;3;6;8;4;11;7;3;17;5;12;17;16,076;2,116;14,292;13;6;36;13;98
19.11.2005;0,244;0,649;0;0,698;2;0,878;1;1;3;0;1;2;2;1;1;2;0,462;3;0;0;1;2;0;1;2;1;1;1;0;5;3;1;5;3,108;3;1,46;1;1;0;3;2;5;0;1;4;2;5;9;0;0;6;1;2;3;4;3;7;7;2;2;1;0;0;3;4;5;0;4;3;4;3;5;7;2;5;2,942;11;4;3;0;7;4;25;4;6;3;3;3;6;5;9;0;8;0;8;13;14;8,866;0;25,42;10;24;40;11;33
20.11.2005;0;0,518;0,682;1,012;2;2,32;1;0;1;0;2;4;1;0;1;2;2,084;0;0;2;3;1;1;1;1;4;2;1;1;3;0;3;3;3,194;3;3,768;0;3;0;3;1;2;0;2;1;1;2;2;0;0;3;2;1;3;4;3;1;2;4;3;3;0;1;0;1;5;0;5;4;3;1;5;1;1;2;0,706;0;4;3;0;10;2;5;11;5;3;5;1;5;5;10;7;7;14;5;16;9;9,182;16,03;22,592;12;0;25;10;34
21.11.2005;0;0;0;0,618;3;0,91;1;0;2;1;1;0;0;2;0;2;2,058;2;0;1;2;0;3;0;0;0;0;1;1;2;0;0;0;1,448;4;0,48;1;2;0;2;0;7;2;1;1;0;1;3;0;2;2;2;3;0;3;0;4;4;0;2;3;4;1;3;3;4;0;3;6;1;2;5;3;3;6;1,296;4;9;7;0;8;1;7;7;1;4;7;5;10;3;7;11;0;5;4;10;14;9,76;7,354;27,08;10;0;30;7;105
22.11.2005;0,154;0,453;0;0,304;0;0,244;1;2;1;0;1;2;1;2;1;0;4,714;1;0;0;1;2;1;1;1;2;1;1;4;1;0;0;3;0;3;2,334;1;2;1;3;3;2;0;0;3;4;3;7;0;3;4;0;0;1;2;5;3;7;0;1;4;3;0;2;3;11;0;5;2;4;2;6;4;3;8;1,252;6;9;4;0;8;2;3;3;4;4;1;0;7;6;6;10;1;14;17;17;13;7,822;3,308;23,028;21;11;44;11;79
23.11.2005;0,56;0;1,636;1,684;1;1,426;1;1;0;0;2;4;1;0;1;0;2,676;1;2;0;1;2;3;3;0;5;0;3;2;3;2;4;1;1,238;2;3,178;1;2;0;0;4;2;3;1;0;3;1;2;0;2;2;3;2;1;2;4;3;3;0;3;0;4;1;4;4;3;0;4;3;1;3;9;5;2;0;2,882;2;5;8;0;11;3;7;5;0;2;11;0;13;5;12;5;12;9;2;14;7;8,174;9,15;22,724;18;12;39;8;35
24.11.2005;0,338;1,392;0;2,378;2;0,74;1;0;0;1;0;4;1;2;0;0;2,114;2;0;1;3;0;2;1;2;1;1;1;1;2;2;0;3;0;2;3,306;2;3;1;4;3;3;2;2;0;2;3;2;0;1;1;4;5;3;9;3;1;4;0;4;4;0;4;3;3;6;0;5;0;3;5;4;0;1;4;5,598;0;4;2;0;5;3;5;5;2;4;0;0;5;2;10;4;6;14;14;11;8;33,372;12,15;50,204;0;7;23;12;50
25.11.2005;0,564;0,761;1,004;1,832;0;0,68;1;2;1;1;2;0;0;1;1;0;0,946;0;1;1;1;1;0;0;4;2;2;0;3;0;0;0;5;0;6;6,69;0;3;1;4;2;5;2;1;1;2;3;2;1;1;2;2;4;3;5;0;0;3;1;5;2;2;3;3;4;2;0;4;4;1;1;1;3;4;3;2,622;1;2;3;0;0;4;1;4;2;5;1;0;3;8;12;9;7;21;8;15;9;10,248;7,742;26,352;4;11;33;12;77
26.11.2005;0,454;0,87;0,404;1,524;4;0,798;1;1;1;2;1;3;1;1;1;3;2,278;1;1;2;1;0;2;2;1;0;1;0;4;2;1;6;0;0;0;0;0;1;3;3;1;2;0;2;3;1;4;1;1;6;7;1;2;0;3;1;3;3;2;6;2;1;1;2;1;0;0;3;3;7;2;0;2;1;8;0;0;3;3;0;0;2;7;5;2;6;2;0;9;1;12;1;5;0;6;13;8;8,814;6,296;18,968;23;19;39;11;130
27.11.2005;0,36;1,093;0,342;0,67;2;1,486;0;0;0;0;0;3;0;1;0;0;1,756;2;1;0;2;2;2;2;0;0;2;2;1;1;2;1;4;0;3;5,28;0;13;0;8;1;0;0;3;0;2;4;5;2;0;4;2;0;4;5;6;5;3;0;4;2;5;7;3;0;4;0;4;3;4;4;0;0;1;8;0;4;3;5;0;12;3;1;7;2;4;1;0;5;10;5;8;4;9;4;10;2;10,064;10,164;28,69;14;9;32;10;63
28.11.2005;0,38;0,835;0,582;0,306;1;0,752;1;0;2;0;2;1;0;1;0;2;2,37;0;0;0;0;0;3;0;3;1;1;2;0;2;3;0;3;0;0;4,446;0;5;3;3;0;2;2;0;2;2;1;6;1;2;0;3;1;0;3;7;3;3;3;7;1;6;0;3;2;9;0;4;1;3;1;6;5;4;5;0;4;3;3;0;10;0;7;0;3;2;1;0;8;9;10;18;3;14;0;7;13;17,35;0,724;28,932;11;16;32;5;99
29.11.2005;0,3;0,457;0;0,722;2;0,874;0;1;1;1;2;0;0;1;1;4;0,692;0;0;1;0;4;0;0;3;0;0;0;1;1;1;0;1;0;2;3,58;1;4;0;1;1;4;2;0;2;1;2;4;1;0;1;2;0;2;4;2;2;2;0;0;1;6;0;2;2;6;0;6;0;3;2;4;3;1;4;0;2;0;3;0;10;2;2;2;2;5;4;0;5;6;7;10;6;14;16;13;15;5,052;0;16,246;17;3;19;6;125
30.11.2005;0,21;0;1,694;1,282;2;0,866;2;1;2;0;5;0;0;0;1;1;3,516;3;1;1;0;0;2;1;1;3;0;2;3;3;2;0;4;0;2;2,198;0;6;1;2;0;4;1;0;3;3;1;0;0;2;1;3;1;2;5;2;5;2;1;3;0;2;0;1;1;8;0;4;3;2;5;1;5;0;4;1,702;7;0;2;0;10;2;5;5;2;7;2;4;14;7;4;6;6;7;0;16;16;7,934;34,058;18,28;11;8;35;12;68
01.12.2005;0,652;0,993;0;2,788;0;1,536;0;0;2;1;2;2;0;0;2;2;1,36;1;2;0;1;1;0;2;0;5;0;0;2;2;1;2;2;0;0;1,44;0;1;0;3;0;0;0;3;3;2;4;4;7;1;4;2;0;4;3;4;2;3;4;1;4;5;2;3;5;8;0;6;2;3;5;5;5;3;7;3,098;3;7;1;0;13;3;5;6;2;5;3;12;16;3;4;2;3;10;8;17;10;13,942;36,928;10,016;18;8;32;9;51
02.12.2005;0,322;0,697;1,192;1,186;0;1,186;1;0;1;1;0;0;1;2;2;1;2,338;2;0;0;0;2;0;2;1;2;0;3;1;0;1;3;3;0;2;5,712;1;3;2;2;1;4;2;1;2;0;2;3;6;3;5;3;0;4;7;3;3;2;1;1;5;9;3;1;3;8;0;1;7;3;3;5;5;4;6;1,168;2;0;5;0;17;3;3;3;8;6;0;0;10;3;9;2;5;11;10;16;6;13,388;7,3;20,552;9;16;28;13;89
03.12.2005;0,682;1,266;0,7;0,882;3;0,828;2;3;1;1;1;2;0;1;1;3;2,802;2;5;5;0;2;0;0;0;0;0;3;2;1;0;4;2;0,97;1;3,942;0;2;3;5;3;6;0;3;0;1;4;3;3;4;2;3;3;0;5;4;3;2;3;3;2;7;4;2;2;3;0;4;3;3;1;3;2;0;7;1,034;3;0;5;0;22;3;2;3;2;8;8;0;10;4;10;8;10;9;8;15;18;13,256;59,706;19,742;23;13;42;12;45
04.12.2005;0,3;1,008;0,474;0,294;1;1,29;1;0;1;0;2;2;1;0;1;5;2,898;4;1;1;4;1;0;1;4;0;0;4;0;3;2;0;2;3,748;7;0,78;0;0;1;1;2;2;0;1;0;3;0;8;4;6;1;3;3;3;5;3;6;4;2;0;4;5;0;0;0;2;0;0;2;4;1;3;0;0;3;2,44;2;3;4;0;12;2;0;8;1;3;1;2;7;2;13;11;7;10;12;10;9;7,298;5,938;54,13;25;12;32;40;84
05.12.2005;0,49;0,686;0,304;0;0;0,744;1;3;0;1;0;0;0;2;0;0;0,706;1;3;0;1;1;0;1;2;1;0;1;2;0;1;3;5;0,87;1;1,968;2;6;1;1;1;5;2;1;0;3;3;4;4;2;1;1;6;0;0;5;4;3;4;1;0;2;0;3;2;0;0;3;3;2;1;4;2;1;0;0;3;6;8;0;9;4;3;6;3;2;2;6;11;2;6;1;3;9;17;7;12;16,65;0;20,156;17;14;30;8;9
06.12.2005;0,7;0,319;1,644;0,964;1;1,904;1;3;0;2;2;1;2;0;1;0;2,232;0;1;0;1;0;0;3;1;1;3;0;1;0;0;5;3;0,334;5;2,814;0;2;2;0;0;1;0;0;1;1;3;1;6;0;2;3;1;0;2;1;1;0;2;2;3;1;3;1;1;0;0;4;4;3;2;3;5;1;2;0,208;2;4;8;0;5;8;1;5;1;7;0;0;6;2;5;2;3;5;14;10;9;9,682;36,418;15,006;23;6;37;9;78
07.12.2005;0,2;0,39;0,826;1,534;1;1,23;1;1;0;1;1;0;2;0;0;1;3,888;0;0;1;1;2;1;0;1;2;2;1;2;1;2;2;3;0,89;5;2,05;2;2;1;2;0;1;1;0;0;2;4;2;3;2;0;5;1;0;1;2;2;5;2;3;0;6;1;4;7;0;0;5;2;5;0;6;1;2;3;0;2;1;4;0;11;5;1;3;2;4;6;3;20;13;8;8;8;14;13;12;9;12,196;14,886;14,03;7;15;23;11;39
08.12.2005;0;0,249;0;1,228;1;1,654;1;0;1;0;1;1;3;2;0;0;0,71;1;2;0;3;4;1;0;1;3;1;3;0;2;0;3;0;0;3;3,524;1;0;0;5;1;4;0;1;2;2;4;1;1;2;2;3;0;1;2;4;6;5;3;3;0;3;1;4;2;0;0;5;3;6;4;6;4;0;11;0;10;7;4;0;1;7;3;11;2;11;1;6;4;1;12;0;8;20;8;14;10;42,18;40,644;23,376;12;8;41;12;52
09.12.2005;0;0;2,644;2,316;4;1,968;1;1;1;0;1;0;2;0;0;0;3,004;2;4;1;4;2;3;2;0;3;2;4;2;1;1;2;3;0;3;2,794;1;3;2;0;1;5;0;2;3;3;2;4;3;2;0;5;4;1;6;1;0;5;3;8;4;2;4;3;4;0;0;2;7;6;4;2;4;0;17;4,892;0;2;3;0;11;6;1;5;3;6;4;8;9;3;8;1;6;10;4;16;20;9,828;44,272;28,828;10;23;32;17;103
10.12.2005;0,162;0,589;1,838;0,392;4;0,896;1;2;1;1;1;2;0;3;1;2;0,674;1;1;2;0;1;3;1;3;1;3;2;1;1;1;3;4;0,334;4;3,536;0;4;2;2;3;3;0;1;2;1;2;4;4;2;2;0;2;2;2;3;1;3;1;4;2;6;0;4;3;0;0;6;4;6;1;4;3;2;9;4,072;6;11;3;0;5;3;5;9;3;5;3;1;13;8;6;12;9;0;1;8;10;8,9;56,968;25,83;14;2;26;11;24
11.12.2005;0;0,904;0,472;0,282;2;0,774;1;0;1;1;1;1;1;0;0;2;1,772;1;2;0;0;3;2;0;3;4;3;0;5;2;0;0;2;0;2;2,984;1;2;2;7;0;2;0;0;1;3;3;1;1;5;3;3;1;2;3;1;1;5;2;1;1;1;9;1;3;0;0;4;1;2;3;4;2;1;3;2,402;1;4;8;0;7;8;1;3;2;3;2;2;5;3;13;2;7;8;4;19;8;7,798;33,2;12,952;12;8;35;16;59
12.12.2005;0,258;1,09;0;1,034;0;1,398;0;0;1;4;2;0;1;1;3;3;1,224;0;2;2;2;0;3;0;0;2;4;4;0;2;0;2;3;0;0;2,596;0;2;0;2;2;2;2;0;0;1;2;1;0;0;5;3;3;0;4;1;2;2;4;2;1;7;0;3;2;2;0;3;2;5;3;3;1;2;1;4,796;11;7;5;0;9;5;5;5;2;9;3;11;8;6;4;17;2;12;4;10;10;11,904;43,218;21,072;11;12;27;7;89
13.12.2005;0;0,458;0;1,226;1;1,26;2;0;1;2;0;0;0;1;0;1;3,998;2;3;0;0;3;4;2;1;1;1;2;2;2;4;4;2;0;0;4,164;1;1;1;2;0;1;1;0;2;4;2;5;2;5;4;0;1;0;4;4;4;3;5;0;7;4;4;3;2;5;0;4;6;4;1;1;4;1;2;4,43;11;5;0;0;15;9;1;4;4;7;5;13;7;9;15;3;3;11;8;16;10;15,968;35,396;15,808;13;6;21;6;80
14.12.2005;0,38;0,672;0;1,224;0;0,912;0;1;2;1;4;0;2;1;0;1;2,17;0;2;1;1;4;0;0;0;1;5;2;1;4;2;3;3;0;1;4,264;1;5;2;0;0;3;1;2;0;2;2;3;2;1;2;0;2;0;2;5;6;2;2;4;0;2;0;3;2;3;0;6;4;7;3;4;0;0;3;2,328;1;3;0;0;9;7;6;5;0;3;15;8;3;9;10;7;3;9;4;14;5;15,71;21;30,286;8;5;27;12;49
15.12.2005;0;0;0;0,534;2;0,918;2;0;1;0;1;3;1;0;2;0;2,138;3;1;0;3;1;3;0;3;1;2;2;1;5;0;3;7;0;2;4,032;3;3;1;5;1;4;0;0;9;1;0;2;3;2;2;0;7;2;2;2;2;6;3;0;2;6;0;3;2;5;0;5;4;2;1;7;1;2;4;2,118;4;6;4;0;3;6;3;7;2;4;0;4;9;7;15;5;4;11;20;14;6;10,558;27,018;25,62;22;4;43;12;52
16.12.2005;0,962;1,641;0;1,216;0;1,168;1;0;2;2;2;2;0;0;0;3;4,04;2;0;0;0;0;1;1;3;2;3;1;2;2;2;3;1;0;2;1,526;2;3;1;1;1;2;1;2;4;2;3;5;2;2;2;4;8;2;3;3;2;3;0;0;2;3;0;3;2;3;0;5;0;4;3;5;3;0;4;3,698;3;3;1;0;3;1;8;6;0;7;0;2;18;4;10;11;11;12;9;21;10;13,74;41,632;46,038;9;20;30;11;95
17.12.2005;0,504;1,431;0,574;0,822;1;0,336;1;1;1;1;1;2;0;0;1;1;1,438;1;0;1;2;6;2;0;3;6;3;2;1;3;0;3;4;0;4;1,562;1;7;1;4;1;3;0;0;2;0;5;2;1;0;5;2;2;0;4;2;3;5;0;0;2;4;0;3;3;3;0;4;4;6;3;10;1;0;3;0,526;7;4;1;0;5;4;9;6;0;7;2;3;5;6;11;6;4;4;0;18;9;12,148;34,696;19,984;8;10;32;8;75
18.12.2005;0,98;0;0,49;0,85;1;0,814;1;1;0;1;0;0;1;0;0;0;1,408;0;3;2;3;0;0;0;1;2;1;4;0;0;2;5;2;0;1;2,152;2;0;4;2;0;5;2;1;4;2;1;5;1;2;3;10;0;1;4;2;4;2;0;0;3;2;2;3;3;7;0;3;3;6;1;6;2;1;8;1,644;7;6;4;0;9;3;1;9;0;7;6;0;7;2;11;21;2;16;8;14;6;15,1;3,142;18,344;5;15;32;9;46
19.12.2005;0,138;0,88;0;0,722;0;0,78;1;1;2;0;1;0;1;3;1;1;2,58;0;2;0;2;1;2;0;0;0;2;0;3;2;3;4;2;0;1;1,198;1;1;2;3;1;0;0;1;1;1;2;1;1;4;0;0;2;0;3;5;4;5;6;1;3;0;2;7;0;2;0;2;5;5;3;3;3;0;4;2,066;6;7;1;0;4;2;4;5;0;3;1;3;2;4;12;6;4;6;24;16;6;46,094;0;20,272;12;12;32;9;124
