Timestamp;item 558;item 834;item 883;item 1311;item 1396;item 1647;item 1689;item 1761;item 1969;item 2036;item 2238;item 2697;item 2826;item 7968;item 8670;item 9018;item 9626;item 10113;item 10654;item 10864;item 11402;item 11865;item 13233;item 13461;item 14157;item 14202;item 14435;item 14475;item 14679;item 14870;item 15109;item 15141;item 15325;item 15342;item 15405;item 15925;item 16460;item 16530;item 17254;item 17273;item 17275;item 17277;item 17304;item 17314;item 17746;item 18071;item 18495;item 19810;item 19811;item 19812;item 20004;item 20076;item 20186;item 20213;item 21061;item 21064;item 21066;item 21190;item 21251;item 21529;item 21530;item 21761;item 22291;item 22476;item 23384;item 23600;item 24771;item 24864;item 24991;item 25386;item 25626;item 25841;item 26452;item 26785;item 26890;item 27063;item 28079;item 28090;item 29362;item 29726;item 29941;item 30655;item 32337;item 32345;item 32964;item 34077;item 34121;item 34122;item 34631;item 34824;item 34893;item 35057;item 37213;item 37469;item 37594;item 37876;item 38007;item 38406;item 38415;item 39222;item 39369;item 40085;item 41004;item 41560;item 41784;item 41994;item 41995;item 42079;item 42356;item 42793;item 43639;item 43809;item 44115;item 45073;item 45341;item 46030;item 46108;item 46805;item 48072;item 50966;item 52425;item 53205;item 53832;item 54017;item 54581;item 54606;item 55515;item 55517;item 56486;item 58076;item 59696;item 61583;item 61969;item 62734;item 64605;item 64742;item 65520;item 68836;item 69922;item 73339;item 73594;item 76033;item 76075;item 76268;item 76365;item 77539;item 79279;item 80510;item 82356;item 87639;item 88121;item 89103;item 89977;item 95417;item 96668
16.05.2008;0.634852474;0;5;11;5;3;5;3;5;0;2;13;4;3.956;3;1;1;4;3;7;3;2;1;0;1;;5;4;2;0;4;0;3;5;2;3;4;0;2;;4;3;6;6;5;;0;0;;0;0;7;5;2;2.924;0.348;1.882;0;5;3;7;3;11;0;0;3;3;1;1;7;5;3;7;0;1;6;3.864;4;3;4;1;1;1;10;3;1;1;2;1;2;0;13;1;0;4;2;1;0.802;1;5;2;6;2;1;7;2;4;10;2;1;7;3;1;3;1;0;0.666;3;6;0;5;3;2;0;0;18;;2;6;3;4;7;2;1;8.92;1;2.282;2;1;1;0;1;;9;3;2;3;5;1;1;1;1;0;3;1
17.05.2008;0.993160825;1;1;9;3;4;5;7;3;4;2;10;3;3.484;2;1;0;3;5;4;3;4;2;0;4;2;4;7;2;0;6;10;6;4;9;5;6;0;1;1;6;3;2;2;4;5;;2;1;0;4;4;6;3;2.768;0.876;0.438;0;4;0;3;3;7;0;5;4;0;2;0;9;6;1;2;0;1;1;1.394;5;3;4;6;4;0;11;;8;1;1;1;4;2;10;2;0;8;2;4;0.222;1;;6;1;3;2;3;3;6;2;2;0;5;2;1;11;2;3;3.322;5;17;2;3;1;3;2;4;0;3;4;3;2;0;7;0;7;0;2;1.358;0;0;3;1;3;3;9;3;5;2;1;0;5;2;2;3;5;5
18.05.2008;0.438361693;2;8;7;3;4;1;5;2;3;2;5;6;1.026;3;2;3;5;3;6;3;2;1;0;3;2;3;8;4;0;5;2;4;0;7;4;9;2;0;1;1;4;3;6;6;4;1;1;4;2;1;9;3;8;1.668;1.632;0.65;0;5;1;2;2;4;4;0;0;0;2;2;7;6;2;5;1;2;0;3.328;2;2;0;4;0;2;3;5;4;1;2;3;11;1;3;2;0;4;0;2;0.214;0;1;1;0;2;1;3;3;2;4;2;2;2;3;0;2;2;1;0.762;6;10;2;2;4;2;2;3;13;3;3;2;5;0;5;2;6;3.372;2;1.118;1;0;2;1;2;0;10;1;3;2;2;0;2;0;1;0;5;0
19.05.2008;-0.519465158;1;2;0;4;1;1;5;4;2;5;10;11;4.368;0;1;1;3;2;5;1;1;1;0;3;1;3;;0;1;4;4;6;2;2;0;4;3;1;0;5;1;3;3;4;2;0;1;0;2;0;;3;1;1.986;0.736;0.46;0;6;0;0;0;3;2;0;1;1;1;0;3;5;0;2;1;1;0;0.928;1;36;3;3;0;1;0;4;2;1;0;0;0;3;7;1;2;2;0;4;0.44;0;7;1;1;3;1;1;1;1;1;0;0;5;0;2;1;0;3;2.538;5;5;1;1;2;0;0;1;17;0;0;0;3;1;1;2;5;0.72;1;1.376;0;0;1;0;3;6;10;1;3;2;1;0;2;0;6;0;2;0
20.05.2008;-0.999698138;1;0;1;3;1;1;4;3;1;2;6;4;3.264;3;;0;3;2;2;2;3;0;1;2;3;4;9;2;1;5;1;2;1;9;2;4;1;0;3;4;0;0;1;1;2;1;4;2;1;0;2;2;1;3.75;1.032;1.458;0;1;1;2;3;3;2;0;1;0;1;2;2;6;;2;3;2;0;2.104;2;1;2;5;0;1;2;2;0;0;1;0;4;0;7;1;5;2;0;0;0.212;0;6;2;10;2;2;1;2;2;3;6;2;1;0;0;4;2;1;1.188;3;4;3;3;4;1;0;0;7;1;3;1;2;0;1;2;;0;2;3.962;0;0;0;0;2;3;7;1;5;3;0;2;0;0;0;1;1;0
21.05.2008;-0.560813261;0;4;2;0;0;2;5;3;2;3;12;1;3.76;4;3;1;;7;5;2;1;0;2;6;4;0;6;2;3;6;0;9;2;50;1;2;0;2;2;2;1;0;5;4;1;1;0;2;0;2;3;2;1;3.224;1.576;;0;7;1;1;0;1;3;0;0;2;1;1;3;5;2;0;0;2;2;0.612;6;1;2;1;1;1;;4;7;1;0;;4;3;11;2;5;2;;1;1.008;1;1;1;5;2;3;0;1;3;5;0;0;0;0;3;2;0;2;0.938;2;6;5;3;1;0;0;2;12;2;2;0;3;4;3;5;3;0;1;1.522;0;1;1;2;0;1;16;0;3;1;2;0;0;2;3;0;1;
22.05.2008;0.393680742;0;0;5;1;1;1;11;1;5;0;5;0;2.846;0;0;0;1;3;6;0;1;1;0;4;0;;3;8;0;2;1;1;1;0;4;3;4;0;;4;1;0;4;4;0;0;1;2;0;0;3;1;1;1.372;0.518;0.432;0;2;5;3;1;3;;0;2;2;0;1;2;12;1;4;0;0;0;0.606;6;2;2;5;1;1;0;;;0;0;0;7;6;9;1;2;3;1;3;0.448;0;0;1;9;2;2;2;3;4;5;3;3;4;1;5;2;2;1;0.696;10;5;2;4;5;3;0;;8;1;1;4;3;0;3;0;7;0;1;2.222;;0;3;2;0;0;12;0;1;3;4;2;1;2;4;0;1;0
23.05.2008;0.986226486;0;1;6;1;3;0;3;2;7;3;16;8;1.576;1;1;1;5;5;13;1;2;1;2;2;3;3;9;3;3;4;0;2;1;0;0;6;2;0;1;2;5;3;8;4;0;0;1;0;0;5;6;7;2;2.786;1.482;1.784;0;3;1;5;2;6;1;0;1;2;0;2;3;2;1;5;0;3;0;1.492;3;1;2;1;1;0;5;8;2;2;3;1;4;4;14;1;;4;0;3;0;1;2;0;0;0;2;2;1;4;1;2;1;4;1;0;2;1;3;3.156;0;6;0;5;7;0;0;;8;0;1;4;2;2;0;5;9;0;2;2.782;2;;3;2;2;2;4;3;6;1;1;0;0;1;2;0;4;0
24.05.2008;0.672040147;5;3;6;4;9;2;3;5;7;3;19;1;0.118;3;0;1;7;1;6;3;7;2;1;3;8;5;5;7;3;10;5;8;3;0;2;2;2;3;0;4;4;6;3;3;4;1;1;3;1;1;3;7;1;2.938;0.29;1.128;0;3;3;2;2;10;4;1;;1;2;2;9;11;5;3;0;4;0;3.116;7;2;2;7;0;2;8;4;1;1;2;0;7;6;25;0;3;3;5;3;1.234;1;;3;10;5;8;3;5;11;6;3;1;0;6;1;5;0;0;3.134;4;4;3;1;5;3;2;2;7;2;4;2;3;3;3;3;8;2.82;4;1.724;2;7;2;0;1;2;9;0;5;5;3;1;0;2;3;0;5;3
25.05.2008;-0.260016804;2;5;0;5;1;2;6;5;11;2;15;1;0.902;1;1;2;3;5;19;2;3;1;0;6;2;3;2;3;4;2;3;2;0;8;1;4;3;1;0;6;3;2;6;2;2;3;1;2;0;2;0;1;1;1.358;2.23;1.212;0;4;3;4;4;5;4;4;0;0;1;1;7;6;7;1;3;1;3;1.536;5;0;1;9;1;3;2;4;5;0;1;1;12;2;36;1;1;4;0;3;0.214;2;0;5;6;6;2;2;2;2;2;2;5;3;5;1;1;1;1;1.588;2;6;4;4;11;2;1;2;0;0;2;1;3;6;3;1;14;;2;1.946;3;3;0;1;1;0;16;3;5;2;1;0;5;3;0;0;6;0
26.05.2008;-0.953015505;0;1;2;2;4;1;5;4;1;2;6;0;0.596;2;0;1;1;4;12;1;3;0;4;1;3;1;1;3;0;6;1;7;2;6;2;9;2;1;2;2;1;1;5;4;3;1;1;0;0;1;13;2;2;3.194;0.628;0.422;0;3;4;1;0;2;2;0;0;2;0;0;2;2;2;4;1;0;3;0.83;2;1;0;1;0;0;2;7;2;0;0;0;1;2;33;1;2;0;1;1;0.61;0;7;1;1;7;1;1;3;1;0;3;0;5;2;0;3;0;1;3.368;4;6;1;1;2;2;1;2;13;2;2;2;2;6;3;0;4;2.152;2;0.454;4;2;0;1;0;1;11;3;7;3;0;1;1;2;3;0;3;0
27.05.2008;-0.769816145;0;1;3;1;1;0;1;3;3;2;12;4;0.168;2;2;1;3;2;8;0;2;3;4;4;2;2;4;2;1;2;6;4;2;11;0;7;2;0;2;3;1;4;1;2;1;0;1;3;0;0;4;1;0;2.418;1.428;;0;4;1;0;2;2;1;2;0;0;1;2;0;1;0;0;2;2;3;0.638;2;0;;2;2;0;4;2;2;0;2;1;5;3;5;0;1;0;2;3;0.21;1;0;1;3;4;3;1;1;1;1;0;2;2;4;1;3;0;1;4.078;5;6;0;4;3;2;1;2;17;0;1;1;3;1;0;3;4;1.074;0;1.17;0;2;0;0;4;0;5;3;7;0;2;1;;0;1;0;3;2
28.05.2008;0.121148628;0;2;5;4;0;2;7;2;1;1;13;3;7.768;1;1;0;8;0;2;1;1;1;0;2;3;2;2;3;2;4;2;2;1;21;1;2;1;0;1;0;0;0;4;0;3;1;0;2;0;2;6;1;1;1.662;1.068;0.438;0;1;0;1;5;4;1;1;0;0;1;0;6;5;3;4;0;3;0;0.632;5;15;0;0;0;0;;0;1;2;3;1;2;3;4;2;2;4;0;3;0.402;3;3;0;2;0;0;0;3;3;3;1;0;3;0;0;2;1;1;3.282;2;3;0;3;3;1;1;2;15;1;0;2;0;;2;0;4;2.824;2;0.792;1;1;1;1;0;0;17;2;1;0;1;3;2;2;0;0;3;1
29.05.2008;0.900729911;0;2;1;4;3;4;2;1;1;0;5;1;1.582;0;1;1;1;1;3;1;0;1;7;1;1;2;0;3;0;3;3;3;4;1;0;3;2;2;2;1;4;1;1;2;0;0;2;2;1;0;4;2;5;3.41;0.968;0.43;1.308;1;0;1;0;2;0;3;1;1;5;1;4;3;2;3;3;22;0;1.896;7;0;1;2;1;0;2;2;2;0;2;0;5;2;9;4;6;4;0;2;0;0;0;3;0;1;1;0;1;3;1;2;2;6;1;1;0;1;3;1.962;0;5;1;;3;0;1;1;10;0;3;0;0;2;2;3;8;3.404;2;2.134;;3;4;0;2;1;8;3;0;2;0;1;1;2;0;0;7;0
30.05.2008;0.852184268;0;7;6;4;8;8;3;6;8;7;16;7;5.94;1;0;2;3;1;6;1;0;1;4;0;;2;3;1;1;4;1;2;0;0;2;8;0;4;0;1;3;4;2;7;0;1;1;1;0;0;3;3;1;4.42;1.554;0.898;0;3;2;0;5;10;2;0;0;3;2;1;5;7;3;7;0;2;0;1.892;2;0;0;2;0;4;2;8;13;3;7;3;3;2;22;;7;4;0;2;0.828;1;0;0;8;8;;0;3;1;3;2;3;2;0;4;6;1;3;1.646;4;5;1;5;11;2;1;3;15;1;;4;3;2;6;2;1;7.436;1;0.83;0;5;7;0;1;1;10;1;1;2;1;0;2;0;;0;7;1
31.05.2008;0.020144339;1;15;2;5;7;7;11;3;3;3;13;14;3.728;3;3;0;3;4;7;1;2;4;3;5;1;0;4;4;6;9;1;5;0;0;3;12;0;2;1;3;4;1;2;3;;1;1;1;0;0;7;2;6;1.942;1.028;0.236;1.68;1;1;2;1;16;3;2;4;0;0;2;2;3;0;3;0;1;1;5.39;5;11;1;5;2;1;2;8;3;3;2;1;7;6;8;2;0;5;2;2;0;2;2;1;8;7;0;2;1;5;3;3;2;9;1;;6;0;0;1.158;6;7;4;7;6;0;0;2;8;0;1;1;1;1;6;1;7;5.918;4;1.376;0;4;2;2;1;1;10;1;0;2;2;0;1;0;3;0;8;3
01.06.2008;-0.830416203;2;11;0;2;4;1;6;4;1;6;10;2;2.11;1;2;2;4;1;8;2;2;0;1;6;0;2;3;2;1;7;5;8;0;0;4;8;1;2;3;3;2;2;3;6;1;2;1;0;1;0;1;3;3;2.292;1.096;1.162;2.074;2;1;1;4;2;1;3;0;0;3;2;4;4;5;4;0;0;2;0.552;6;1;0;2;0;0;0;;2;1;2;1;9;4;14;2;1;4;1;2;0.612;1;1;3;10;1;0;1;1;5;0;2;1;7;2;0;4;1;1;1.018;1;14;0;4;7;2;1;0;2;1;2;0;3;3;8;3;4;0;1;0.636;2;2;0;0;0;1;12;5;3;4;0;2;3;1;1;0;4;1
02.06.2008;-0.917495917;0;17;3;3;0;1;31;5;1;0;13;;0.596;0;1;0;3;1;7;1;4;0;3;2;1;3;1;3;1;2;1;2;0;2;2;7;0;4;2;0;5;5;5;2;4;2;3;4;0;1;2;2;1;1.994;0.544;1.726;0;2;0;4;2;;1;1;;3;3;0;4;0;1;5;1;0;2;0.362;3;22;5;11;0;2;2;5;0;1;2;1;3;2;5;1;0;0;1;1;0;0;3;3;2;0;0;1;1;1;2;1;2;4;2;0;8;1;0;2.446;5;8;2;2;6;0;0;1;10;0;0;4;2;1;0;4;1;1.238;1;0;1;2;2;0;2;1;7;3;3;2;1;;4;0;4;0;2;2
03.06.2008;-0.161034117;0;4;0;6;2;1;3;3;1;1;8;6;4.27;;1;0;1;1;5;2;3;1;0;3;3;1;4;3;2;6;0;1;;23;1;6;1;2;0;3;2;2;3;6;2;2;1;1;0;0;0;2;3;3.802;1.176;;0;3;1;2;2;;1;;2;3;2;1;5;0;2;2;2;3;1;0.322;5;0;3;3;0;0;20;3;1;2;4;1;4;1;3;0;6;2;2;3;0;0;;3;2;1;1;0;3;4;;0;0;0;1;1;1;1;2;2.008;2;5;2;1;2;0;1;2;10;0;0;3;2;0;5;1;3;2.694;2;0.316;1;3;1;0;1;0;8;1;8;2;1;2;;0;3;0;4;4
04.06.2008;0.743481708;0;4;0;3;;;0;2;0;4;12;1;2.98;0;0;1;3;0;5;0;2;0;1;5;1;5;5;1;5;3;0;5;0;11;1;4;1;2;2;2;3;6;4;1;2;2;2;4;2;2;5;2;5;;1.134;0.206;;2;0;0;2;6;1;1;0;1;1;0;7;0;0;2;0;4;1;1.508;4;2;1;5;2;0;1;1;1;;1;0;7;6;10;0;3;0;1;4;;0;3;6;1;;1;0;2;0;1;1;1;1;4;2;2;1;2;0.772;3;6;1;3;2;;5;1;;1;1;3;7;2;6;2;3;;3;2.348;1;12;2;2;2;0;11;5;8;3;1;1;3;3;0;;1;2
05.06.2008;0.964443879;1;9;3;2;0;2;2;3;1;5;8;11;1.844;1;2;0;4;0;6;1;3;2;2;8;1;2;4;3;1;6;1;6;2;7;0;7;1;2;3;3;1;;3;2;1;1;0;2;2;4;6;4;1;0.938;1.12;1.186;0;1;2;0;1;5;2;0;1;1;2;3;4;0;1;2;2;1;1;2.408;1;21;2;5;2;0;2;5;2;0;3;1;4;4;22;2;2;3;1;1;;1;3;1;4;2;2;0;2;4;0;4;1;2;1;0;8;0;2;4.296;4;5;1;0;5;3;0;1;10;1;2;4;1;;5;4;1;1.104;1;0.514;2;5;1;0;1;0;9;4;6;3;1;0;2;1;2;;1;1
06.06.2008;0.298700795;5;1;3;3;2;2;3;;2;3;6;7;3.628;2;2;0;5;2;3;0;2;1;3;2;1;1;1;3;0;5;;3;1;1;4;3;1;1;;2;2;0;4;5;1;1;1;3;4;0;5;3;2;0.572;1.684;0.868;0;4;1;2;3;5;3;2;4;0;1;1;5;0;1;4;1;2;0;0.522;5;0;1;7;1;1;5;1;4;0;1;1;8;2;14;2;5;5;1;1;0;;12;1;3;1;2;4;2;1;2;1;1;1;0;1;4;1;2;2.348;4;6;1;4;5;3;0;1;16;1;2;5;4;4;2;0;5;0.684;0;2.108;1;2;1;1;0;0;9;3;8;4;;1;1;2;3;0;0;2
07.06.2008;-0.641666422;0;5;5;5;3;2;5;4;5;3;5;4;5.392;3;1;4;3;4;3;1;2;4;3;0;2;1;6;3;2;5;1;4;1;26;2;6;1;2;0;5;4;4;5;4;2;2;1;3;1;0;8;2;1;3.604;1.112;0;0;2;2;0;3;8;1;0;3;0;0;0;12;0;5;6;0;8;4;2.3;1;1;2;3;0;0;7;2;4;2;2;1;6;1;8;4;2;1;1;5;0;2;2;4;3;5;1;4;2;4;2;0;0;2;2;2;5;3;0;3.412;3;12;0;5;5;4;1;2;14;3;1;4;1;3;3;1;6;3.074;2;1.432;1;5;0;1;0;2;10;4;6;1;0;0;1;3;2;0;1;3
08.06.2008;-0.99208849;2;6;0;4;1;1;10;2;5;4;4;2;3.134;3;3;1;4;1;6;2;3;1;2;4;4;3;4;3;1;8;0;2;0;4;7;9;1;4;1;5;1;1;4;7;0;1;2;2;5;0;9;5;5;0.834;0;1.294;0;3;2;1;4;2;2;1;1;1;3;3;7;4;2;6;0;1;2;1.332;5;0;3;6;1;0;0;1;2;0;4;4;12;1;11;2;17;2;1;2;0;0;0;12;1;6;2;4;2;3;2;2;4;2;4;2;8;1;1;0.998;1;18;2;1;6;4;2;5;21;0;3;5;1;3;9;1;3;0;4;1.1;5;1;1;1;4;1;9;0;13;7;1;4;3;1;1;0;1;3
09.06.2008;-0.430388976;1;7;2;4;6;1;2;2;4;0;2;1;3.386;1;1;1;1;0;5;2;1;0;3;4;1;2;1;1;2;3;2;7;1;4;0;6;0;2;3;0;1;;3;2;0;3;0;0;1;4;4;2;3;3.384;0;0.92;0;3;0;1;1;4;1;2;0;;0;1;5;5;0;1;3;;2;0.304;1;0;1;7;1;0;1;4;2;2;1;1;4;4;17;1;6;1;0;2;0;2;0;4;3;1;2;0;1;;0;0;2;3;1;0;2;0;5;1.314;4;9;1;2;2;0;2;1;18;1;2;0;1;0;8;1;;2.672;0;0.102;1;10;1;0;0;0;9;2;7;3;0;0;0;2;2;0;;4
10.06.2008;0.527008178;1;2;;2;3;0;4;7;3;3;7;0;1.966;0;2;1;7;5;12;2;;2;1;1;4;2;1;2;6;2;0;4;0;6;;8;3;2;1;6;3;0;2;4;0;2;;2;1;0;5;0;2;1.394;1.452;0;0;1;2;1;5;5;3;1;3;2;1;1;7;3;2;8;0;0;2;2.544;5;2;4;9;1;3;4;6;10;2;1;2;6;5;14;1;2;2;1;4;0.412;0;0;2;9;2;0;3;;3;4;3;0;1;3;0;2;0;3;1.536;1;13;2;5;11;0;0;1;20;1;3;7;5;6;4;3;4;0;0;2;0;2;1;1;;1;16;3;3;3;3;1;1;1;2;0;0;2
11.06.2008;0.999876444;3;4;5;2;0;3;5;7;4;5;12;2;7.964;3;2;2;1;3;20;1;3;1;2;3;1;3;3;1;3;3;0;4;1;34;3;9;2;4;4;5;;3;3;3;0;0;1;2;0;0;4;4;1;1.71;2.796;1.856;0;0;3;1;1;16;6;0;2;0;3;0;9;4;1;3;0;3;5;2.994;5;0;2;8;1;0;;5;2;1;6;1;7;;18;0;5;1;1;6;0.202;0;0;1;4;3;1;1;1;4;6;1;5;3;3;1;5;1;4;5.558;4;10;0;2;8;4;1;1;15;0;1;3;4;2;4;1;3;1.39;0;0.982;0;7;3;0;2;1;13;7;3;0;3;0;2;1;3;0;4;1
12.06.2008;0.553462918;1;6;6;8;7;7;1;7;5;2;18;0;0.85;2;2;3;4;0;17;1;2;2;1;4;1;2;5;2;0;10;2;5;4;0;2;6;0;1;1;4;3;5;3;4;0;1;1;6;2;2;10;3;2;2.052;0;0.892;0;2;3;1;2;8;3;3;3;4;1;1;9;18;1;4;2;1;1;0.924;5;1;;4;0;0;0;1;2;3;5;0;8;6;27;4;8;6;2;2;0.428;3;7;5;7;3;1;1;1;10;3;1;2;0;1;1;6;1;1;2.632;6;8;1;1;5;3;1;1;19;4;2;2;4;4;10;2;10;3.318;0;3.246;2;7;1;2;2;0;7;1;8;11;3;2;0;6;2;0;1;7
13.06.2008;-0.401801862;0;7;5;3;0;0;1;5;1;1;5;0;4.66;0;4;3;4;0;4;2;0;3;2;7;1;0;3;5;1;10;0;2;1;0;3;12;3;1;;2;0;3;4;3;0;1;4;1;1;1;7;6;2;2.702;0.972;0.852;0;3;2;0;1;12;1;0;3;4;1;2;7;2;3;5;2;3;5;0.528;3;1;1;6;0;1;5;3;3;3;8;1;2;3;18;2;3;1;2;2;0.214;0;8;4;7;1;1;2;3;5;0;5;2;4;1;1;0;1;9;0.998;2;13;1;1;5;0;3;1;8;2;1;4;3;2;5;1;;2.398;0;1.102;0;8;4;1;1;2;7;3;3;1;2;1;1;2;1;0;1;3
14.06.2008;-0.987651863;3;5;2;4;1;0;11;0;4;1;5;0;5.232;1;2;0;0;1;9;5;3;1;5;4;2;2;4;6;0;2;0;1;0;3;6;8;2;1;1;4;3;4;3;4;0;0;1;0;1;3;4;2;4;1.326;0.524;0.906;0;3;0;4;2;10;8;0;1;0;2;1;6;13;3;5;0;2;1;2.586;3;1;0;5;0;0;0;5;8;4;5;0;5;6;11;2;4;2;0;2;0.2;3;3;3;7;0;0;2;0;6;1;0;2;3;0;4;4;0;0;2.32;2;16;0;4;11;3;3;1;23;2;1;1;3;4;4;2;10;1.114;1;0;0;6;2;1;1;2;4;1;5;2;5;0;3;2;0;0;2;3
15.06.2008;-0.665459296;1;7;0;7;3;0;1;5;0;2;8;0;0.38;4;2;0;6;2;14;4;1;3;0;4;1;2;3;4;1;4;0;4;0;4;2;7;3;1;1;1;;3;3;1;0;1;1;2;1;2;4;2;1;0;0.492;0;0;4;3;1;3;4;3;0;5;0;1;2;5;3;2;0;5;2;1;2.038;0;0;3;7;0;0;0;2;0;0;4;1;6;5;31;0;4;3;1;0;0.422;2;1;6;0;5;1;2;2;4;0;2;0;1;1;;1;0;1;1.346;2;13;1;1;3;1;0;2;0;0;1;2;6;5;8;1;10;;1;0.118;3;9;0;0;0;1;10;0;3;4;5;1;4;4;5;0;0;6
16.06.2008;0.268553479;5;4;0;0;;;4;7;10;1;3;1;3.24;2;0;;2;5;11;2;2;1;1;1;3;2;1;0;2;5;0;0;1;33;4;6;0;;1;1;3;4;4;1;;1;1;2;0;1;5;4;2;3.264;0.412;0.844;0;4;0;0;2;0;2;0;1;2;4;0;2;2;2;1;2;;3;1.568;1;0;1;;1;2;2;2;4;1;5;2;4;4;24;;3;3;1;6;0.206;;4;2;10;1;1;1;5;7;5;1;3;0;0;1;2;0;;1.176;0;1;1;3;5;1;1;0;9;;1;3;0;2;5;3;7;0.648;2;;1;0;0;;1;0;1;0;5;2;2;0;2;0;7;0;1;4
17.06.2008;0.955659424;0;3;2;1;3;2;7;1;11;1;4;0;4.84;0;2;1;0;7;17;0;0;2;3;1;1;2;0;3;0;9;0;4;0;0;1;3;3;1;1;7;3;3;3;6;3;1;0;0;1;2;5;4;2;2.926;;;0;2;2;3;2;1;3;0;1;1;4;3;3;1;1;2;0;0;2;1.798;4;0;3;2;1;1;0;3;4;1;2;0;4;1;2;1;1;4;0;3;0.616;1;0;4;0;4;0;1;2;5;2;1;0;1;2;0;5;0;0;1.08;5;7;7;2;1;0;2;0;14;1;4;2;2;2;3;0;5;2.668;0;2.65;0;2;2;0;3;0;3;0;2;2;4;0;1;1;5;0;0;4
18.06.2008;0.764136502;0;4;2;1;0;0;11;4;;;6;0;1.206;1;2;1;1;3;3;1;1;3;0;3;2;2;0;4;0;5;5;1;0;0;2;10;0;1;;2;;11;3;2;1;0;1;1;0;0;17;4;1;2.234;3.11;2.254;;5;2;1;1;1;2;;5;1;2;1;5;0;4;2;0;2;5;0.594;1;2;1;;0;0;0;9;3;1;1;0;7;2;17;3;31;1;1;3;0.648;2;;1;4;2;0;1;3;5;2;;1;0;5;;7;0;0;0.51;4;4;1;0;1;0;1;0;9;4;1;6;1;;2;0;2;1.966;0;1.166;2;;2;0;1;0;5;1;6;5;0;1;3;2;2;0;0;3
19.06.2008;-0.129929996;2;2;11;1;4;2;4;1;;2;3;0;3.916;0;0;0;2;4;5;;1;1;0;0;0;1;0;1;1;3;4;4;1;0;1;6;0;1;2;2;;3;2;4;0;0;0;0;1;0;3;1;1;1.198;1.156;0.468;2.672;2;1;2;3;3;;0;;0;3;2;6;5;1;2;2;2;3;1.632;1;1;0;1;0;1;0;0;1;1;;3;2;1;5;;5;1;0;2;0.626;2;0;1;1;2;1;;3;5;2;0;2;4;2;1;0;1;;2.486;2;7;5;1;7;0;1;1;15;2;;2;2;0;0;0;7;1.134;2;0.658;1;2;3;;2;0;2;2;5;;0;2;1;1;0;2;0;4
20.06.2008;-0.904539455;1;7;15;3;3;3;14;4;5;2;21;0;3.096;2;1;0;2;3;10;0;1;1;2;0;2;2;1;3;2;4;1;3;1;0;;7;1;3;0;2;1;4;3;;2;1;0;1;1;0;2;2;3;0;0;0.842;2.048;9;0;3;1;5;0;0;0;;5;5;8;5;3;2;3;2;0;1.004;0;15;0;1;;3;0;0;5;2;3;1;4;6;12;3;3;3;2;2;1.038;2;0;3;7;1;0;0;2;7;1;2;;7;2;3;4;0;3;0;4;5;3;2;5;0;0;5;12;0;2;9;0;3;;0;6;;0;2.558;1;2;2;1;;1;2;3;1;1;0;1;3;3;2;9;0;3
21.06.2008;-0.84751951;2;5;2;1;4;7;17;5;1;1;12;0;5.588;2;1;1;5;1;6;0;3;1;0;1;1;1;0;7;0;9;7;1;0;0;1;11;2;2;2;2;1;2;2;0;5;5;0;2;0;2;4;9;5;3.114;1.838;0.478;1.44;2;2;0;5;10;6;0;2;2;4;2;5;5;3;1;5;2;3;1.36;4;1;6;9;0;1;0;4;3;3;3;1;7;11;12;2;3;3;2;1;0.22;1;0;3;8;6;3;0;5;8;1;2;0;20;3;1;3;0;6;0.434;3;10;0;3;4;1;1;2;5;0;2;2;5;0;0;2;5;5.614;3;6.508;0;10;4;2;1;0;6;0;6;0;0;1;2;1;2;4;0;2
22.06.2008;-0.011294037;1;7;0;3;5;0;2;1;7;2;2;0;2.978;0;1;1;2;1;2;1;2;3;5;3;4;1;;2;3;7;5;4;3;0;0;6;0;2;0;0;0;0;1;3;3;2;0;0;0;4;6;3;2;1.128;0.592;1.748;0.386;4;0;2;1;7;1;0;2;0;1;0;4;7;1;1;4;0;3;0;2;2;0;3;0;0;0;3;7;1;2;0;6;5;4;1;5;1;3;1;1.482;2;0;5;1;5;1;0;1;7;0;0;3;4;2;2;0;2;6;0.478;2;3;1;0;4;5;0;2;10;0;2;0;1;0;12;0;1;5.566;1;1.148;1;2;1;2;1;3;8;2;4;3;0;0;2;3;1;5;1;4
23.06.2008;0.835315122;1;8;1;0;3;2;13;5;1;2;1;0;4.076;1;2;0;8;1;11;0;4;2;1;1;2;0;0;4;2;4;5;0;0;;3;7;6;0;1;1;2;;6;7;2;0;2;0;1;4;5;3;1;2.056;;1.258;0.584;3;0;1;3;3;0;0;1;1;2;0;5;5;5;1;2;0;11;0;4;3;;3;2;1;0;4;3;1;0;2;6;3;3;;0;1;1;5;0.19;0;0;2;1;1;3;2;2;9;1;1;;1;1;0;7;2;1;1.844;4;5;1;1;2;0;0;1;0;2;2;4;0;1;9;2;1;1.13;1;1.1;1;6;2;4;1;0;2;0;4;1;0;0;0;1;3;3;1;7
